"id","hrs1","class","region","racehisp"
2777,60,"Working","South","Black"
2778,27,"Working","South","Black"
2779,72,"Lower","South","White"
2781,40,"Working","South","Black"
2782,50,"Working","South","White"
2786,40,"Working","South","White"
2787,32,"Working","South","Black"
2791,30,"Working","South","Black"
2797,38,"Working","South","White"
2801,50,"Middle","South","Hispanic"
2805,32,"Lower","South","Black"
2806,56,"Working","South","Black"
2808,40,"Working","South","White"
2810,40,"Working","South","Black"
2811,40,"Lower","South","Black"
2814,3,"Working","South","White"
2816,50,"Working","South","White"
2817,33,"Working","South","White"
2818,45,"Middle","South","White"
2819,40,"Working","South","White"
2821,40,"Working","South","White"
2828,40,"Working","South","White"
2830,40,"Working","South","White"
2831,30,"Working","New England","White"
2832,50,"Working","New England","White"
2833,50,"Working","New England","White"
2836,35,"Working","New England","White"
2837,40,"Middle","New England","White"
2838,40,"Working","New England","White"
2839,37,"Working","New England","White"
2840,3,"Working","New England","White"
2842,35,"Working","New England","White"
2843,42,"Working","New England","White"
2845,40,"Working","New England","White"
2846,25,"Working","New England","White"
2847,30,"Working","New England","White"
2848,40,"Working","New England","White"
2849,4,"Middle","New England","White"
2850,40,"Working","New England","White"
2851,60,"Middle","New England","White"
2852,60,"Working","New England","White"
2853,40,"Middle","New England","White"
2854,36,"Working","New England","White"
2857,40,"Working","New England","White"
2858,23,"Working","New England","White"
2859,35,"Working","New England","White"
2860,15,"Lower","New England","White"
2863,30,"Middle","New England","White"
2864,50,"Middle","New England","White"
2866,36,"Working","New England","White"
3,40,"Middle","New England","Hispanic"
4,40,"Middle","New England","White"
7,35,"Working","Middle Atlantic","Black"
8,89,"Working","Middle Atlantic","White"
9,40,"Lower","Middle Atlantic","White"
10,40,"Middle","New England","White"
11,40,"Middle","New England","White"
12,20,"Working","New England","Hispanic"
14,40,"Working","Middle Atlantic","Black"
16,19,"Middle","Middle Atlantic","White"
19,40,"Middle","Middle Atlantic","White"
20,40,"Middle","Middle Atlantic","White"
21,42,"Middle","Middle Atlantic","White"
23,32,"Middle","Middle Atlantic","White"
24,50,"Working","Middle Atlantic","White"
25,15,"Middle","Middle Atlantic","White"
27,33,"Working","Middle Atlantic","White"
30,40,"Middle","Middle Atlantic","White"
34,46,"Middle","Middle Atlantic","White"
35,16,"Middle","Middle Atlantic","Hispanic"
36,40,"Working","Middle Atlantic","White"
37,20,"Middle","Middle Atlantic","White"
38,45,"Lower","Middle Atlantic","White"
39,50,"Working","Middle Atlantic","Hispanic"
41,30,"Lower","Middle Atlantic","White"
42,40,"Working","Middle Atlantic","White"
46,25,"Working","Middle Atlantic","Hispanic"
47,20,"Middle","Middle Atlantic","Hispanic"
51,30,"Working","Middle Atlantic","White"
52,40,"Working","Middle Atlantic","Hispanic"
53,55,"Middle","Middle Atlantic","White"
55,40,"Middle","Middle Atlantic","White"
56,40,"Middle","Middle Atlantic","White"
59,35,"Middle","Middle Atlantic","Hispanic"
60,29,"Lower","Middle Atlantic","Black"
62,25,"Lower","Middle Atlantic","Black"
63,35,"Middle","Middle Atlantic","Black"
67,45,"Working","Middle Atlantic","White"
69,55,"Middle","Middle Atlantic","Hispanic"
72,75,"Working","Middle Atlantic","Black"
74,45,"Upper","Middle Atlantic","White"
75,35,"Middle","Middle Atlantic","White"
76,32,"Working","Middle Atlantic","Black"
77,50,"Middle","Middle Atlantic","Hispanic"
82,40,"Working","Middle Atlantic","Black"
83,40,"Working","Middle Atlantic","Hispanic"
84,40,"Working","Middle Atlantic","White"
85,20,"Working","Middle Atlantic","Hispanic"
86,42,"Middle","Middle Atlantic","Black"
87,40,"Lower","Middle Atlantic","Hispanic"
89,35,"Middle","Middle Atlantic","White"
90,35,"Working","Middle Atlantic","Other"
92,3,"Middle","Middle Atlantic","White"
93,30,"Middle","Middle Atlantic","Other"
95,40,"Working","Middle Atlantic","Black"
96,30,"Middle","Middle Atlantic","Black"
103,40,"Middle","Middle Atlantic","Hispanic"
106,40,"Working","Middle Atlantic","White"
107,64,"Middle","Middle Atlantic","White"
109,30,"Working","Middle Atlantic","White"
111,36,"Working","Middle Atlantic","White"
112,28,"Middle","Middle Atlantic","White"
115,40,"Middle","Middle Atlantic","White"
116,40,"Middle","Middle Atlantic","White"
119,16,"Working","New England","White"
120,40,"Working","New England","White"
122,40,"Working","New England","White"
123,12,"Middle","West","White"
124,30,"Middle","West","White"
125,30,"Middle","West","White"
126,40,"Middle","West","Other"
127,40,"Working","West","White"
128,15,"Middle","West","White"
129,50,"Middle","West","Hispanic"
130,40,"Middle","West","White"
133,40,"Middle","West","White"
134,40,"Middle","West","White"
135,55,"Middle","West","White"
136,40,"Working","West","Hispanic"
138,55,"Working","West","Other"
139,40,"Working","West","Hispanic"
140,6,"Middle","West","Hispanic"
141,40,"Working","West","White"
142,22,"Working","West","White"
145,65,"Working","West","Hispanic"
146,45,"Middle","West","Black"
148,40,"Working","West","Hispanic"
150,40,"Middle","West","Hispanic"
151,40,"Working","West","Black"
154,40,"Working","West","Other"
155,32,"Working","West","Hispanic"
156,40,"Working","West","Hispanic"
157,52,"Middle","West","Hispanic"
158,30,"Working","West","Hispanic"
159,40,"Lower","West","Hispanic"
160,50,"Working","West","Hispanic"
163,45,"Working","West","Hispanic"
167,45,"Working","West","Hispanic"
168,6,"Middle","West","Other"
169,53,"Working","West","White"
170,42,"Working","West","Hispanic"
171,45,"Middle","West","Hispanic"
172,30,"Working","West","Hispanic"
173,40,"Working","West","Hispanic"
175,60,"Middle","West","White"
177,40,"Upper","West","White"
178,60,"Middle","West","White"
179,43,"Middle","West","Other"
183,50,"Middle","West","Hispanic"
184,50,"Upper","West","Hispanic"
185,72,"Middle","West","Other"
188,60,"Working","West","Other"
190,60,"Working","West","Hispanic"
191,60,"Middle","West","Other"
194,40,"Middle","West","Hispanic"
196,45,"Middle","West","White"
197,40,"Middle","West","Hispanic"
198,35,"Working","West","Hispanic"
199,40,"Middle","West","Hispanic"
200,10,"Middle","West","White"
201,60,"Middle","West","Other"
207,48,"Working","West","White"
209,40,"Middle","West","White"
212,54,"Middle","West","White"
216,30,"Working","West","Hispanic"
218,40,"Middle","West","Hispanic"
220,45,"Working","West","Hispanic"
221,35,"Middle","West","White"
222,8,"Middle","West","White"
223,30,"Middle","West","Hispanic"
224,40,"Working","West","Black"
225,16,"Working","West","Hispanic"
226,30,"Working","West","White"
228,20,"Working","West","White"
230,25,"Middle","West","Hispanic"
231,70,"Middle","West","Other"
232,40,"Middle","West","White"
233,60,"Middle","West","Black"
235,40,"Working","West","White"
236,50,"Upper","West","White"
237,40,"Middle","West","Hispanic"
241,40,"Working","West","White"
242,45,"Working","West","Hispanic"
243,40,"Working","West","White"
244,40,"Working","West","Hispanic"
245,15,"Lower","West","White"
246,40,"Working","West","Hispanic"
247,40,"Working","West","Hispanic"
252,60,"Middle","Midwest","White"
257,48,"Lower","Midwest","Hispanic"
258,40,"Working","Midwest","Hispanic"
260,40,"Working","Midwest","Hispanic"
262,38,"Middle","Midwest","White"
263,70,"Middle","Midwest","White"
264,30,"Middle","Midwest","White"
267,42,"Working","Midwest","White"
268,40,"Middle","Midwest","White"
269,40,"Middle","Midwest","Black"
270,40,"Working","Midwest","Hispanic"
271,50,"Working","Midwest","Hispanic"
272,50,"Working","Midwest","Hispanic"
273,40,"Working","Midwest","Hispanic"
274,35,"Middle","Midwest","White"
276,70,"Upper","Midwest","White"
277,55,"Middle","Midwest","White"
278,25,"Working","Midwest","White"
279,40,"Middle","Midwest","White"
280,40,"Middle","Midwest","Black"
281,55,"Middle","Midwest","White"
282,40,"Middle","Midwest","White"
283,52,"Middle","Midwest","White"
288,40,"Middle","Midwest","White"
289,44,"Working","Midwest","White"
291,45,"Working","Midwest","White"
292,30,"Middle","Midwest","White"
293,40,"Working","Midwest","White"
294,40,"Working","Midwest","White"
296,40,"Middle","Midwest","White"
299,37,"Working","South","White"
300,40,"Working","South","Black"
301,40,"Middle","South","Black"
303,40,"Middle","South","White"
304,40,"Middle","South","White"
305,6,"Working","South","White"
306,60,"Working","South","Hispanic"
307,40,"Middle","South","White"
308,40,"Working","South","Hispanic"
309,45,"Working","South","White"
312,40,"Middle","South","Other"
313,45,"Middle","South","White"
314,40,"Middle","South","White"
315,35,"Middle","South","White"
316,45,"Working","South","Black"
319,35,"Middle","South","White"
320,70,"Working","South","Black"
322,30,"Working","South","Black"
331,45,"Middle","South","White"
332,40,"Middle","South","White"
337,60,"Middle","South","White"
338,60,"Upper","South","White"
339,40,"Upper","South","White"
340,50,"Middle","South","White"
341,40,"Middle","South","White"
343,40,"Upper","South","Hispanic"
344,40,"Upper","South","White"
347,40,"Working","South","Black"
351,40,"Working","South","Black"
355,45,"Middle","South","White"
357,37,"Upper","South","Black"
358,40,"Working","South","Black"
359,60,"Middle","South","White"
360,60,"Working","South","White"
363,10,"Working","South","White"
364,30,"Middle","South","White"
365,45,"Working","South","Hispanic"
367,40,"Middle","New England","White"
368,45,"Middle","New England","White"
369,55,"Upper","New England","White"
370,40,"Upper","New England","White"
371,60,"Middle","New England","White"
372,52,"Upper","New England","White"
373,40,"Middle","New England","White"
375,40,"Working","New England","White"
377,60,"Working","New England","White"
381,20,"Working","New England","White"
384,15,"Middle","New England","Other"
385,50,"Middle","New England","White"
386,30,"Middle","New England","White"
387,35,"Middle","New England","White"
388,40,"Middle","New England","White"
389,40,"Middle","New England","Black"
391,40,"Working","New England","Other"
392,40,"Middle","New England","White"
395,40,"Middle","New England","White"
398,30,"Middle","New England","White"
401,32,"Middle","New England","White"
403,38,"Working","New England","White"
404,8,"Working","New England","Hispanic"
410,40,"Working","New England","White"
413,50,"Working","New England","White"
414,40,"Upper","New England","White"
416,45,"Upper","New England","White"
417,70,"Working","New England","White"
419,35,"Working","New England","Other"
422,40,"Middle","New England","White"
423,41,"Middle","New England","White"
424,40,"Middle","New England","Other"
425,38,"Working","New England","White"
426,18,"Middle","New England","White"
427,25,"Upper","West","White"
428,60,"Upper","West","Other"
429,40,"Working","West","White"
430,40,"Middle","West","Hispanic"
431,50,"Middle","West","White"
432,60,"Middle","West","White"
434,40,"Working","West","Other"
439,60,"Upper","West","White"
440,45,"Lower","West","Black"
441,40,"Working","West","Other"
442,40,"Working","West","Hispanic"
446,48,"Middle","West","Other"
447,40,"Working","West","Other"
448,36,"Middle","West","Black"
451,40,"Working","West","Black"
454,55,"Middle","West","Hispanic"
455,40,"Lower","West","Hispanic"
460,40,"Working","West","White"
461,50,"Middle","West","White"
462,50,"Working","West","Other"
463,40,"Middle","West","White"
464,37,"Working","West","White"
466,30,"Middle","West","Hispanic"
467,40,"Working","West","Hispanic"
469,37,"Upper","West","White"
470,40,"Working","West","White"
472,40,"Working","West","Hispanic"
474,57,"Middle","West","Hispanic"
477,42,"Working","South","White"
478,35,"Middle","South","Other"
480,30,"Working","South","White"
481,36,"Middle","South","Other"
482,30,"Working","South","Black"
484,35,"Working","South","White"
487,20,"Middle","South","Black"
489,60,"Middle","South","Hispanic"
491,50,"Middle","South","White"
492,70,"Upper","South","White"
493,15,"Upper","South","White"
495,38,"Middle","South","White"
496,44,"Working","South","Black"
497,35,"Upper","South","Black"
499,10,"Upper","South","Hispanic"
501,44,"Middle","South","White"
502,40,"Middle","South","Black"
504,40,"Working","South","White"
505,40,"Middle","South","Other"
507,50,"Middle","South","White"
508,40,"Working","South","Other"
509,45,"Middle","South","White"
510,45,"Middle","South","Black"
511,2,"Middle","South","Other"
512,30,"Upper","South","White"
514,40,"Middle","South","White"
516,65,"Upper","South","White"
519,50,"Upper","South","White"
522,44,"Working","South","White"
523,60,"Middle","South","White"
524,25,"Lower","South","White"
525,30,"Middle","South","White"
527,35,"Working","South","White"
528,6,"Lower","South","White"
530,45,"Working","South","White"
531,48,"Working","South","Black"
533,40,"Working","South","Black"
534,40,"Middle","South","White"
536,18,"Working","South","White"
538,44,"Middle","South","White"
539,60,"Working","South","White"
540,40,"Working","South","Hispanic"
541,55,"Middle","South","White"
543,60,"Middle","South","Black"
544,50,"Working","South","Hispanic"
545,30,"Middle","South","White"
551,5,"Middle","South","White"
552,30,"Middle","South","White"
553,55,"Middle","Middle Atlantic","White"
555,36,"Middle","Middle Atlantic","Hispanic"
556,25,"Middle","Middle Atlantic","White"
559,50,"Middle","Middle Atlantic","White"
560,89,"Middle","Middle Atlantic","White"
562,25,"Middle","Middle Atlantic","White"
563,45,"Working","Middle Atlantic","Other"
564,40,"Working","Middle Atlantic","Other"
565,40,"Working","Middle Atlantic","White"
567,40,"Working","Middle Atlantic","White"
569,50,"Middle","Middle Atlantic","White"
570,45,"Middle","Middle Atlantic","Other"
571,40,"Middle","Middle Atlantic","White"
572,55,"Middle","Middle Atlantic","White"
573,60,"Middle","Middle Atlantic","White"
574,60,"Working","Middle Atlantic","Black"
576,20,"Lower","Middle Atlantic","Black"
578,40,"Working","Middle Atlantic","Black"
581,37,"Middle","Middle Atlantic","White"
582,20,"Working","Middle Atlantic","White"
583,40,"Working","Middle Atlantic","Other"
584,45,"Middle","Middle Atlantic","White"
585,17,"Working","Middle Atlantic","White"
586,30,"Working","Middle Atlantic","Hispanic"
587,40,"Working","Middle Atlantic","Hispanic"
588,32,"Middle","South","Black"
589,40,"Working","South","Black"
590,40,"Working","South","Black"
591,20,"Working","South","Hispanic"
592,25,"Middle","South","Black"
593,36,"Working","South","Black"
594,22,"Working","South","Black"
596,40,"Middle","South","White"
597,50,"Working","South","Hispanic"
599,60,"Working","South","Black"
600,38,"Working","South","Hispanic"
603,50,"Middle","South","White"
608,30,"Working","South","Hispanic"
610,45,"Working","South","Hispanic"
611,30,"Lower","South","Hispanic"
612,32,"Working","South","Hispanic"
613,70,"Working","South","Hispanic"
622,13,"Working","South","Black"
623,60,"Middle","South","White"
624,53,"Lower","South","Hispanic"
626,72,"Working","South","White"
628,50,"Working","South","Black"
630,30,"Middle","South","White"
633,40,"Working","South","Black"
635,40,"Middle","South","Black"
636,32,"Working","South","Black"
637,40,"Working","South","Hispanic"
639,36,"Lower","South","Black"
640,15,"Working","South","White"
642,50,"Working","South","Black"
643,75,"Middle","South","White"
644,40,"Working","South","White"
646,40,"Middle","South","White"
647,52,"Working","South","White"
648,35,"Working","South","Hispanic"
652,30,"Middle","South","Other"
653,38,"Working","South","Black"
654,25,"Middle","South","Black"
655,45,"Lower","South","Black"
657,52,"Working","South","Black"
658,40,"Middle","South","White"
660,30,"Working","South","Black"
662,60,"Middle","South","Black"
663,40,"Working","South","Hispanic"
664,28,"Working","South","Hispanic"
665,20,"Middle","South","Black"
666,40,"Working","South","Black"
667,89,"Working","South","White"
668,40,"Middle","South","Black"
670,55,"Working","South","White"
671,16,"Working","South","Black"
672,20,"Upper","South","White"
673,20,"Working","South","White"
675,27,"Working","South","White"
676,40,"Working","South","White"
677,48,"Middle","South","Black"
679,40,"Lower","South","Other"
681,40,"Middle","South","Black"
683,37,"Middle","South","Black"
685,40,"Middle","South","White"
688,20,"Working","South","Other"
689,32,"Lower","South","Black"
691,30,"Lower","South","Black"
692,37,"Working","South","Black"
693,30,"Working","South","Black"
695,50,"Lower","South","Hispanic"
696,60,"Working","South","Hispanic"
699,20,"Working","South","Hispanic"
701,40,"Working","South","Hispanic"
704,30,"Working","South","Hispanic"
706,50,"Middle","South","Hispanic"
707,40,"Upper","South","White"
708,40,"Working","South","White"
711,22,"Lower","South","Hispanic"
713,44,"Upper","South","Hispanic"
715,35,"Middle","South","Black"
716,40,"Middle","Midwest","White"
719,50,"Middle","Midwest","White"
720,40,"Middle","Midwest","White"
722,45,"Middle","Midwest","Black"
726,36,"Working","Midwest","Black"
727,53,"Working","Midwest","Black"
728,20,"Working","Midwest","Black"
729,40,"Working","Midwest","Black"
730,40,"Working","Midwest","Hispanic"
731,47,"Middle","Midwest","Black"
732,40,"Working","Midwest","Black"
734,57,"Middle","Midwest","White"
735,42,"Middle","Midwest","White"
736,60,"Working","Midwest","White"
738,35,"Middle","Midwest","White"
739,40,"Middle","Midwest","Black"
740,20,"Working","Midwest","White"
741,40,"Working","Midwest","White"
742,40,"Working","Midwest","Black"
743,42,"Middle","Midwest","White"
744,37,"Working","Midwest","White"
745,33,"Middle","Midwest","White"
746,50,"Middle","Midwest","Black"
747,14,"Working","Midwest","White"
748,20,"Lower","Midwest","Black"
749,60,"Working","Midwest","Black"
752,48,"Middle","Midwest","White"
754,40,"Middle","West","Hispanic"
756,54,"Working","West","White"
757,45,"Working","West","White"
762,40,"Middle","West","White"
764,40,"Middle","West","Other"
765,40,"Middle","West","White"
766,45,"Middle","West","White"
768,40,"Working","West","Hispanic"
769,16,"Working","West","White"
770,24,"Upper","West","White"
774,27,"Working","West","White"
776,68,"Working","West","White"
778,50,"Working","West","White"
779,40,"Middle","West","White"
781,40,"Working","West","Hispanic"
782,50,"Middle","West","White"
784,32,"Working","West","Hispanic"
785,48,"Working","West","White"
787,11,"Working","West","White"
788,24,"Middle","West","Other"
789,42,"Middle","West","White"
790,42,"Middle","West","White"
793,38,"Working","West","White"
794,32,"Working","West","Black"
796,15,"Working","West","Black"
797,37,"Working","West","Hispanic"
798,89,"Working","West","Black"
799,70,"Working","West","Hispanic"
802,38,"Middle","West","White"
803,20,"Working","West","Hispanic"
804,15,"Middle","West","White"
805,70,"Working","West","Hispanic"
807,52,"Middle","West","White"
808,40,"Working","West","Hispanic"
809,40,"Working","West","Other"
811,40,"Working","West","White"
812,32,"Working","West","White"
813,40,"Lower","West","Black"
814,32,"Working","West","Hispanic"
815,20,"Working","Midwest","Black"
816,28,"Working","Midwest","White"
821,45,"Middle","Midwest","Hispanic"
826,48,"Working","Midwest","Black"
827,40,"Middle","Midwest","White"
828,40,"Upper","Midwest","Hispanic"
829,32,"Working","Midwest","White"
831,40,"Middle","Midwest","White"
833,36,"Working","Midwest","White"
834,60,"Middle","Midwest","White"
836,60,"Middle","Midwest","White"
839,40,"Middle","West","Other"
840,30,"Middle","West","Hispanic"
841,20,"Working","West","Hispanic"
842,30,"Working","West","White"
843,40,"Working","West","White"
845,40,"Middle","West","White"
847,84,"Working","West","Other"
848,40,"Working","West","Hispanic"
849,28,"Working","West","White"
850,30,"Working","West","Hispanic"
854,40,"Working","West","Hispanic"
855,50,"Working","West","White"
856,54,"Middle","West","White"
859,1,"Middle","West","Black"
861,60,"Middle","West","Black"
862,40,"Middle","West","White"
863,70,"Working","West","Hispanic"
865,28,"Working","West","Black"
867,32,"Working","West","White"
869,50,"Upper","West","White"
871,8,"Lower","West","Black"
873,28,"Middle","West","White"
876,50,"Middle","West","White"
877,40,"Middle","West","White"
878,15,"Middle","West","White"
880,55,"Middle","West","White"
882,16,"Middle","Midwest","White"
883,35,"Lower","Midwest","White"
884,40,"Middle","Midwest","White"
885,24,"Working","Midwest","White"
887,40,"Middle","Midwest","White"
890,40,"Working","Midwest","White"
892,35,"Working","Midwest","White"
894,16,"Working","Midwest","Black"
895,16,"Working","Midwest","Black"
896,61,"Working","Midwest","Black"
900,56,"Working","Midwest","White"
902,43,"Lower","Midwest","White"
903,43,"Middle","Midwest","White"
904,62,"Middle","Midwest","Black"
907,40,"Middle","Midwest","Black"
913,40,"Working","Midwest","Hispanic"
915,40,"Working","Midwest","White"
916,45,"Working","Midwest","White"
917,28,"Working","Midwest","White"
918,60,"Working","Midwest","White"
922,60,"Working","Midwest","White"
923,85,"Working","Midwest","White"
924,50,"Middle","Midwest","Hispanic"
925,40,"Middle","Midwest","White"
926,40,"Working","Midwest","White"
927,60,"Working","Midwest","White"
928,62,"Working","South","White"
929,50,"Working","South","White"
934,40,"Middle","South","White"
935,36,"Middle","South","White"
937,40,"Middle","South","White"
938,35,"Working","South","White"
939,20,"Working","South","White"
941,44,"Working","South","Black"
945,32,"Working","South","Black"
948,40,"Middle","South","Other"
949,40,"Working","South","Black"
950,40,"Working","South","White"
952,20,"Working","South","White"
953,55,"Middle","South","White"
954,20,"Working","South","Hispanic"
960,55,"Working","South","Hispanic"
961,40,"Working","South","White"
962,40,"Middle","South","White"
963,58,"Middle","South","Black"
965,55,"Middle","South","White"
966,40,"Working","South","White"
967,21,"Lower","South","Hispanic"
968,40,"Working","South","Black"
969,42,"Working","South","Hispanic"
970,40,"Lower","South","Hispanic"
971,25,"Working","South","White"
972,30,"Middle","South","White"
973,35,"Lower","South","White"
974,40,"Working","South","Black"
975,45,"Middle","South","White"
977,60,"Working","South","White"
978,41,"Middle","South","White"
980,50,"Middle","South","White"
981,54,"Working","South","Hispanic"
982,35,"Middle","South","White"
985,65,"Middle","South","White"
986,45,"Middle","South","White"
987,52,"Middle","South","White"
988,40,"Middle","South","White"
989,10,"Middle","West","White"
990,29,"Middle","West","White"
992,8,"Working","West","White"
995,40,"Working","West","White"
996,25,"Middle","West","White"
998,54,"Working","West","Hispanic"
999,36,"Middle","West","White"
1000,40,"Working","West","White"
1001,16,"Middle","West","White"
1004,48,"Working","West","Hispanic"
1005,50,"Middle","West","Other"
1007,41,"Working","West","Black"
1009,40,"Middle","West","White"
1010,60,"Middle","West","Other"
1011,25,"Working","Middle Atlantic","White"
1012,48,"Working","Middle Atlantic","Black"
1013,40,"Working","Middle Atlantic","White"
1014,45,"Middle","Middle Atlantic","White"
1015,49,"Middle","Middle Atlantic","White"
1016,70,"Middle","Middle Atlantic","White"
1018,40,"Working","Middle Atlantic","Black"
1019,70,"Working","Middle Atlantic","Hispanic"
1021,45,"Working","Middle Atlantic","Black"
1022,35,"Working","Middle Atlantic","White"
1025,60,"Middle","Middle Atlantic","White"
1026,40,"Working","Middle Atlantic","White"
1027,86,"Working","Middle Atlantic","White"
1030,40,"Middle","Middle Atlantic","White"
1031,50,"Middle","Middle Atlantic","White"
1033,50,"Working","Middle Atlantic","White"
1034,30,"Working","Middle Atlantic","White"
1035,35,"Working","Middle Atlantic","White"
1036,40,"Working","Middle Atlantic","White"
1038,40,"Working","Middle Atlantic","White"
1040,15,"Middle","South","White"
1041,50,"Middle","South","White"
1043,50,"Working","South","Other"
1044,40,"Middle","South","White"
1045,25,"Working","South","Other"
1052,7,"Working","South","White"
1054,50,"Working","South","White"
1057,44,"Working","South","White"
1058,40,"Working","Midwest","White"
1059,32,"Working","Midwest","White"
1060,7,"Working","Midwest","White"
1061,20,"Working","Midwest","White"
1062,20,"Working","Midwest","White"
1064,46,"Middle","Midwest","White"
1065,48,"Working","Midwest","Hispanic"
1066,72,"Middle","Midwest","White"
1068,60,"Working","Midwest","White"
1069,40,"Middle","Midwest","Other"
1070,50,"Working","Midwest","Black"
1074,6,"Lower","Midwest","Black"
1075,40,"Working","South","White"
1076,45,"Middle","South","White"
1078,40,"Middle","South","White"
1079,48,"Working","South","Hispanic"
1081,60,"Working","South","Hispanic"
1082,32,"Working","South","White"
1083,6,"Working","South","Hispanic"
1084,40,"Middle","South","Hispanic"
1085,25,"Working","South","Hispanic"
1086,75,"Working","South","White"
1089,60,"Working","Midwest","White"
1090,50,"Middle","Midwest","White"
1091,45,"Middle","Midwest","White"
1092,40,"Middle","Midwest","Other"
1093,50,"Middle","Midwest","White"
1095,40,"Middle","Midwest","White"
1096,40,"Working","Midwest","White"
1097,50,"Working","Midwest","White"
1098,40,"Working","Midwest","White"
1099,41,"Middle","Midwest","Black"
1102,15,"Working","Midwest","White"
1103,1,"Working","Midwest","White"
1104,20,"Middle","Midwest","White"
1105,50,"Lower","Midwest","White"
1106,32,"Working","Midwest","Black"
1107,60,"Working","Midwest","Black"
1108,40,"Working","Midwest","White"
1110,40,"Working","Midwest","White"
1111,50,"Working","Midwest","White"
1113,40,"Upper","Midwest","White"
1114,40,"Middle","Midwest","White"
1115,10,"Working","Midwest","White"
1119,40,"Lower","Midwest","Black"
1121,60,"Middle","Midwest","Other"
1122,40,"Middle","Midwest","Hispanic"
1123,40,"Working","Midwest","White"
1125,36,"Middle","Midwest","White"
1126,40,"Middle","Midwest","White"
1127,24,"Middle","Midwest","White"
1129,35,"Working","Midwest","White"
1134,40,"Lower","Midwest","White"
1135,80,"Middle","Midwest","White"
1137,60,"Working","Midwest","White"
1138,70,"Working","Midwest","Hispanic"
1142,40,"Middle","West","Black"
1143,40,"Working","West","White"
1145,40,"Working","West","Other"
1148,36,"Middle","West","Hispanic"
1149,60,"Working","West","White"
1150,89,"Middle","West","White"
1154,40,"Lower","West","Black"
1155,40,"Working","West","Black"
1156,32,"Middle","West","Hispanic"
1157,33,"Working","West","Hispanic"
1158,40,"Middle","West","Hispanic"
1160,2,"Middle","West","Other"
1164,1,"Upper","West","White"
1165,50,"Middle","West","White"
1170,50,"Middle","Midwest","White"
1171,3,"Middle","Midwest","White"
1172,40,"Middle","Midwest","White"
1174,50,"Middle","Midwest","Black"
1175,42,"Middle","Midwest","Other"
1177,40,"Working","Midwest","Hispanic"
1181,62,"Working","Midwest","White"
1182,22,"Working","Midwest","White"
1183,40,"Working","Midwest","White"
1189,10,"Middle","Midwest","White"
1190,38,"Middle","Midwest","White"
1191,24,"Middle","Midwest","White"
1193,30,"Working","Midwest","White"
1197,40,"Working","Midwest","White"
1200,39,"Lower","West","White"
1201,48,"Working","West","White"
1202,50,"Working","West","Hispanic"
1207,45,"Working","West","Hispanic"
1212,45,"Working","West","White"
1213,40,"Working","West","White"
1214,40,"Middle","West","Other"
1215,25,"Working","West","Other"
1217,50,"Working","West","Hispanic"
1218,52,"Working","West","White"
1219,55,"Working","West","White"
1221,40,"Middle","West","White"
1222,40,"Working","South","White"
1223,35,"Working","South","White"
1225,40,"Middle","South","White"
1226,55,"Middle","South","Black"
1228,50,"Working","South","White"
1229,40,"Working","South","White"
1230,40,"Working","South","White"
1231,45,"Working","South","White"
1232,38,"Working","South","Black"
1233,40,"Working","South","White"
1234,43,"Working","South","White"
1235,40,"Working","South","White"
1236,40,"Middle","South","White"
1238,64,"Working","South","White"
1239,60,"Middle","South","Other"
1241,50,"Middle","South","White"
1243,40,"Working","South","White"
1244,42,"Working","South","White"
1245,40,"Working","New England","White"
1247,40,"Middle","New England","Black"
1249,40,"Working","New England","Hispanic"
1251,40,"Working","New England","Other"
1254,20,"Middle","New England","White"
1255,32,"Middle","New England","White"
1256,70,"Working","New England","Hispanic"
1258,30,"Working","New England","Hispanic"
1259,22,"Working","New England","White"
1260,75,"Upper","New England","White"
1261,40,"Middle","New England","White"
1263,40,"Middle","New England","White"
1265,45,"Middle","New England","White"
1266,45,"Working","New England","White"
1267,35,"Working","New England","White"
1269,60,"Working","Middle Atlantic","Hispanic"
1272,20,"Working","Middle Atlantic","White"
1273,40,"Working","Middle Atlantic","White"
1274,45,"Working","Middle Atlantic","White"
1275,55,"Middle","Middle Atlantic","White"
1277,32,"Working","Middle Atlantic","Other"
1279,38,"Working","Middle Atlantic","White"
1280,50,"Working","Middle Atlantic","White"
1281,36,"Middle","Middle Atlantic","White"
1282,89,"Upper","Middle Atlantic","White"
1283,40,"Middle","Middle Atlantic","White"
1284,46,"Working","Middle Atlantic","White"
1285,55,"Working","Middle Atlantic","White"
1287,45,"Middle","Middle Atlantic","White"
1289,20,"Middle","Middle Atlantic","White"
1290,20,"Middle","Middle Atlantic","White"
1292,40,"Middle","Middle Atlantic","White"
1293,35,"Middle","Middle Atlantic","White"
1294,26,"Working","Middle Atlantic","White"
1295,25,"Working","Middle Atlantic","White"
1299,40,"Working","Middle Atlantic","Black"
1301,40,"Middle","Middle Atlantic","White"
1304,47,"Middle","Middle Atlantic","White"
1305,40,"Middle","Middle Atlantic","White"
1309,41,"Working","Middle Atlantic","Black"
1311,30,"Middle","Middle Atlantic","Black"
1312,42,"Upper","Middle Atlantic","Black"
1314,40,"Working","Middle Atlantic","Black"
1315,40,"Middle","Middle Atlantic","White"
1316,23,"Working","Middle Atlantic","White"
1317,15,"Middle","Middle Atlantic","Black"
1318,42,"Middle","Middle Atlantic","White"
